Date,Hour,Client_ID,Game,Video_Category,Post_Date_Hour,Editorial_Video_Plays
2018-12-28,19,1017080494,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,19,1090732201,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,19,1139244878,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,19,1153101207,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,19,1299553624,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-28,19,1470221727,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,19,1532579238,Knicks vs Suns 2018-12-17,Feature,2018121720,1
2018-12-28,19,1654200389,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122810,1
2018-12-28,19,1692442784,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,19,1692442784,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-28,19,1833273312,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,19,2058283257,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-28,20,191263130.1,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,20,416353908.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122723,1
2018-12-28,20,416353908.2,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-28,20,480915532.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,20,480915532.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,20,595561073.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,20,787634547.2,Knicks vs Hawks 2018-12-21,Front Office Interview,2018122119,1
2018-12-28,20,1050706950,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,20,1436240914,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,20,1629572147,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-28,20,1638457730,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,20,1792077878,Knicks at Pelicans 2018-11-16,Full Episode,2018111511,1
2018-12-28,20,1949311818,Knicks vs Bucks 2018-02-06,Highlight Clip,2018020620,1
2018-12-28,21,58888282.15,Knicks at Wizards 2018-03-25,Feature,2018032518,1
2018-12-28,21,138438984.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,21,601135114.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,21,807504687.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,21,948372615.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,21,1168938264,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,21,1604922029,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,21,2065091636,Knicks vs Suns 2018-12-17,Feature,2018121720,1
2018-12-28,22,192999486.2,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-28,22,222431378.2,Knicks vs Suns 2018-12-17,Feature,2018121720,1
2018-12-28,22,300795715.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,22,318409208.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,1
2018-12-28,22,318409208.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,22,318409208.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,22,477629034.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,1
2018-12-28,22,477629034.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,22,477629034.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,22,578037750.2,Knicks vs Suns 2018-12-17,Feature,2018121720,1
2018-12-28,22,1095261289,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,22,1095261289,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,22,1368964479,Knicks vs Hawks 2017-12-10,Player Interview,2017121019,2
2018-12-28,22,1424094435,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,22,1559411918,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,22,1593822339,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,22,1593822339,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,23,60367712.15,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-28,23,237748380.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-28,23,412831186.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-28,23,945622765.2,Knicks vs Bucks 2018-02-06,Highlight Clip,2018020620,1
2018-12-28,23,1037381147,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122810,1
2018-12-28,23,1161942893,Knicks vs Thunder 2017-12-16,Highlight Package,2017121922,1
2018-12-28,23,2035513149,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,0,672093007.2,Knicks vs Bucks 2018-02-06,Highlight Clip,2018020620,1
2018-12-29,0,787634547.2,Knicks vs Hawks 2018-12-21,Front Office Interview,2018122119,1
2018-12-29,0,952511751.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,0,1019971024,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,0,1588469899,Knicks at Bucks 2018-12-27,Segment,2018122723,1
2018-12-29,0,2099400318,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,0,2128174865,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,0,2128174865,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-29,1,84042102.15,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,1,130807050.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,1,1364317918,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,1
2018-12-29,1,1364317918,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,1,1364317918,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,1,1673518245,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-29,1,1844918583,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,2,39215908.15,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,2,426283811.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,2,593334098.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,2,593334098.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,2,1524432882,Knicks at Bucks 2018-12-27,Highlight Clip,2018122720,1
2018-12-29,2,1661413632,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,3,255031386.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122810,1
2018-12-29,3,505335262.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,3,505335262.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,3,819848645.1,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,3,819848645.1,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,3,1316790620,Knicks at Pacers 2017-12-04,Segment,2017120422,1
2018-12-29,3,1441673991,Knicks vs Suns 2018-12-17,Feature,2018121720,1
2018-12-29,4,282049256.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,1
2018-12-29,6,927127634.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,6,1975578023,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,2
2018-12-29,6,1975578023,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122810,1
2018-12-29,6,1975578023,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,7,8866666.155,Knicks at Pacers 2018-02-11,Player Interview,2018021118,2
2018-12-29,7,51964872.15,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,7,927127634.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,7,1726153260,"Knicks at Hawks 2018-11-07,Knicks at Raptors 2018-11-10,Knicks vs Magic 2018-11-11",Full Episode,2018110612,1
2018-12-29,8,499806704.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,8,746967405.2,Knicks vs Hawks 2017-12-10,Front Office Interview,2017121020,1
2018-12-29,8,749685028.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-29,8,765128545.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,8,1028675379,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,8,1140816611,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,8,1366104353,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,8,1388721260,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,8,1388721260,"Knicks at Cavaliers 2018-12-12,Knicks at Hornets 2018-12-14,Knicks at Pacers 2018-12-16",Segment,2018122722,1
2018-12-29,8,1388721260,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-29,8,2073312207,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-29,9,85825564.15,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,9,85825564.15,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,9,98871612.15,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,9,190520271.2,Knicks vs Mavericks 2018-03-13,Celebrity Alumni Interview,2018031321,1
2018-12-29,9,300982412.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,9,435240199.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,9,511535871.1,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,9,923751505.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,9,1126330865,Knicks at Nets 2018-10-03,Highlight Clip,2018100320,1
2018-12-29,9,1274017081,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,9,1334249976,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,9,1443611875,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,2
2018-12-29,9,1443611875,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122810,2
2018-12-29,9,1443611875,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,9,1776652770,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,9,1776652770,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,9,1919424184,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,1
2018-12-29,9,1919424184,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,9,1922480532,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,9,2018584314,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,10,594978575.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,10,696758927.1,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,10,765128545.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,10,1443611875,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,10,1760974019,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,10,1833570657,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,10,1849103552,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122722,1
2018-12-29,10,2131046870,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-29,11,100828749.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,11,211761469.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,2
2018-12-29,11,233030047.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,11,405016795.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,11,409244262.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,11,810569881.2,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,11,955568259.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,11,1154159519,Knicks at Bucks 2018-12-27,Coach Interview,2018122810,1
2018-12-29,11,1154159519,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,2
2018-12-29,11,1992374326,Knicks vs Hornets 2018-12-09,Full Episode,2018121010,1
2018-12-29,12,471070951.2,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-29,12,601944502.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,12,728672065.2,"Knicks at Celtics 2018-11-21,Knicks vs Pelicans 2018-11-23,Knicks vs Trail Blazers 2018-11-20",Feature,2018110612,1
2018-12-29,12,728672065.2,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,12,1029482712,"Knicks at Celtics 2018-11-21,Knicks at Pistons 2018-11-27,Knicks vs Trail Blazers 2018-11-20",Full Episode,2018112023,1
2018-12-29,12,1135015838,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,12,1135015838,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-29,12,1984280760,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,12,2002865354,"Knicks at Celtics 2018-11-21,Knicks at Pistons 2018-11-27,Knicks vs Trail Blazers 2018-11-20",Full Episode,2018112023,1
2018-12-29,13,710036221.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,13,1469100961,Knicks at Bucks 2018-12-27,Coach Interview,2018122723,1
2018-12-29,13,1517619745,Knicks vs Bucks 2018-02-06,Highlight Clip,2018020620,1
2018-12-29,14,368104809.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,14,479042062.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,14,1123573203,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,14,1146930386,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,14,1343556922,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,15,913423798.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,15,1113348327,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,15,1318355281,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,16,41954448.15,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,16,807774746.2,"Knicks at 76ers 2018-11-28,Knicks at Hawks 2018-11-07,Knicks at Pistons 2018-11-27,Knicks at Raptors 2018-11-10,Knicks vs Magic 2018-11-11",Feature,2018110612,1
2018-12-29,16,807774746.2,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,17,23111892.15,"Knicks at Pelicans 2018-11-16,Knicks at Thunder 2018-11-14",Promo,2018111415,1
2018-12-29,17,139861714.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,17,1257700890,Knicks vs Nets 2017-10-27,Segment,2017102719,1
2018-12-29,17,1318632492,Knicks vs Bucks 2018-12-01,Highlight Clip,2018122611,1
2018-12-29,18,136319183.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122723,1
2018-12-29,18,136319183.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,18,136319183.2,Knicks at Bucks 2018-12-27,Player Interview,2018122723,1
2018-12-29,18,136319183.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,18,147909691.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,18,300875304.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,18,961069003.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,18,1992913540,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,18,2131512998,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,19,313463476.2,Knicks vs Hawks 2018-12-21,Feature,2018110612,1
2018-12-29,19,541551855.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,19,686375911.2,"Knicks at Celtics 2018-11-21,Knicks at Pistons 2018-11-27,Knicks vs Trail Blazers 2018-11-20",Feature,2018112023,1
2018-12-29,19,686375911.2,Knicks at Pelicans 2017-12-30,Full Episode,2018010217,1
2018-12-29,19,737539484.2,"Knicks at Cavaliers 2018-04-11,Knicks vs Cavaliers 2018-04-09",Feature,2018040917,1
2018-12-29,19,1847499694,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,20,461704080.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,20,465290403.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,20,510641228.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,20,686375911.2,Knicks at Pelicans 2017-12-30,Full Episode,2018010217,1
2018-12-29,20,1144088999,Knicks vs Nets 2017-10-27,Segment,2017102719,1
2018-12-29,20,1805529162,Knicks at Cavaliers 2018-12-12,Highlight Clip,2018121221,1
2018-12-29,20,1900776283,Knicks at Jazz 2018-12-29,Feature,2018122920,1
2018-12-29,21,256654208.2,Knicks at Jazz 2018-12-29,Feature,2018122920,1
2018-12-29,21,1043756486,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,21,1062552353,Knicks at Jazz 2018-12-29,Feature,2018122920,1
2018-12-29,21,1333511567,Knicks vs Hawks 2018-12-21,Coach Interview,2018122210,1
2018-12-29,21,1333511567,Knicks vs Hawks 2018-12-21,Front Office Interview,2018122210,1
2018-12-29,21,1333511567,Knicks vs Hawks 2018-12-21,Highlights Analysis,2018122210,2
2018-12-29,21,1617253668,Knicks at Jazz 2018-12-29,Feature,2018122920,1
2018-12-29,21,2028776238,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,22,395823695.2,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-29,22,395823695.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,22,416353908.2,Knicks at Bucks 2018-12-27,Segment,2018122723,1
2018-12-29,22,1023221711,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,22,1096306212,Islanders at Maple Leafs 2018-12-29,Highlight Clip,2018122922,1
2018-12-29,22,2022909953,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-29,23,105896855.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,23,395848788.2,Knicks at Bucks 2018-12-27,Coach Interview,2018122723,1
2018-12-29,23,541473815.2,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-29,23,570881867.2,Islanders at Maple Leafs 2018-12-29,Highlight Clip,2018122922,1
2018-12-29,23,1347524978,Knicks at Jazz 2018-12-29,Feature,2018122920,1
2018-12-29,23,1905587714,Islanders at Maple Leafs 2018-12-29,Highlight Clip,2018122922,2
2018-12-30,0,15607301.15,Knicks at Jazz 2018-12-29,Highlights Analysis,2018122923,1
2018-12-30,0,44156056.15,Islanders at Maple Leafs 2018-12-29,Highlight Clip,2018122922,1
2018-12-30,0,44156056.15,Knicks at Jazz 2018-12-29,Coach Interview,2018122923,1
2018-12-30,0,269959673.2,Knicks vs Nets 2018-10-29,Highlight Clip,2018102920,2
2018-12-30,0,541473815.2,Knicks at Bucks 2018-12-27,Highlights Analysis,2018122723,1
2018-12-30,0,604330884.1,Knicks at Jazz 2018-12-29,Coach Interview,2018122923,1
2018-12-30,0,1188472319,Knicks at Jazz 2018-12-29,Highlights Analysis,2018122923,2
2018-12-30,0,1222376135,Knicks at Jazz 2018-12-29,Coach Interview,2018122923,2
2018-12-30,0,1222376135,Knicks at Jazz 2018-12-29,Highlights Analysis,2018122923,1
2018-12-30,0,1313271718,Knicks at Jazz 2018-12-29,Coach Interview,2018122923,1
2018-12-30,0,1337402994,Knicks at Jazz 2018-12-29,Coach Interview,2018122923,2
2018-12-30,0,1337402994,Knicks at Jazz 2018-12-29,Highlights Analysis,2018122923,2
2018-12-30,0,1344244033,Knicks at Bucks 2018-12-27,Player Interview,2018122810,1
2018-12-30,0,1344244033,Rangers vs Blue Jackets 2018-12-27,Highlight Clip,2018122810,1
2018-12-30,0,1426028487,Knicks vs Hawks 2018-12-21,Coach Interview,2018122210,2
2018-12-30,0,1426028487,Knicks vs Hawks 2018-12-21,Front Office Interview,2018122210,1
2018-12-30,0,1426028487,Knicks vs Hawks 2018-12-21,Highlights Analysis,2018122210,2
2018-12-30,0,1426028487,Knicks vs Hawks 2018-12-21,Segment,2018122210,1
